CMDLINE python3 app.py
MEM 117.535156 1670554712.9437
MEM 117.535156 1670554713.0455
MEM 117.535156 1670554713.1458
MEM 117.535156 1670554713.2461
MEM 117.535156 1670554713.3465
MEM 117.535156 1670554713.4473
MEM 117.535156 1670554713.5476
MEM 117.535156 1670554713.6479
MEM 117.535156 1670554713.7483
MEM 117.535156 1670554713.8487
MEM 117.535156 1670554713.9492
MEM 117.535156 1670554714.0501
MEM 117.535156 1670554714.1504
MEM 117.535156 1670554714.2508
MEM 117.535156 1670554714.3600
MEM 117.535156 1670554714.4603
MEM 117.535156 1670554714.5607
MEM 117.535156 1670554714.6613
MEM 117.535156 1670554714.7675
MEM 117.535156 1670554714.8695
MEM 117.535156 1670554714.9699
MEM 117.535156 1670554715.0702
MEM 117.535156 1670554715.1705
MEM 117.535156 1670554715.2708
MEM 117.535156 1670554715.3712
MEM 117.535156 1670554715.4714
MEM 117.535156 1670554715.5717
MEM 117.535156 1670554715.6727
MEM 117.535156 1670554715.7732
MEM 117.535156 1670554715.8754
MEM 117.535156 1670554715.9757
MEM 117.535156 1670554716.0761
MEM 117.535156 1670554716.1768
MEM 117.535156 1670554716.2777
MEM 117.535156 1670554716.3780
MEM 117.535156 1670554716.4783
MEM 117.535156 1670554716.5801
MEM 117.535156 1670554716.6805
MEM 117.535156 1670554716.7808
MEM 117.535156 1670554716.8811
MEM 117.535156 1670554716.9814
MEM 117.535156 1670554717.0817
MEM 117.535156 1670554717.1821
MEM 117.535156 1670554717.2844
MEM 117.535156 1670554717.3847
MEM 117.535156 1670554717.4850
MEM 117.535156 1670554717.5854
MEM 117.535156 1670554717.6857
MEM 117.535156 1670554717.7874
MEM 117.535156 1670554717.8878
MEM 117.535156 1670554717.9882
MEM 117.535156 1670554718.0885
MEM 117.535156 1670554718.1900
MEM 117.535156 1670554718.2904
MEM 117.535156 1670554718.3907
MEM 117.535156 1670554718.4910
MEM 117.535156 1670554718.5915
MEM 117.535156 1670554718.6918
MEM 117.535156 1670554718.7921
MEM 117.535156 1670554718.8924
MEM 117.535156 1670554718.9937
MEM 117.535156 1670554719.0951
MEM 117.535156 1670554719.1961
MEM 117.535156 1670554719.2967
MEM 117.535156 1670554719.3972
MEM 117.535156 1670554719.4997
MEM 117.535156 1670554719.6001
MEM 117.535156 1670554719.7006
MEM 117.535156 1670554719.8012
MEM 117.535156 1670554719.9016
MEM 117.535156 1670554720.0019
MEM 117.535156 1670554720.1022
MEM 117.535156 1670554720.2034
MEM 117.535156 1670554720.3047
MEM 117.535156 1670554720.4050
MEM 117.535156 1670554720.5054
MEM 117.535156 1670554720.6062
MEM 117.535156 1670554720.7065
MEM 117.535156 1670554720.8069
MEM 117.535156 1670554720.9073
MEM 117.535156 1670554721.0085
MEM 117.535156 1670554721.1089
MEM 117.535156 1670554721.2092
MEM 117.535156 1670554721.3095
MEM 117.535156 1670554721.4100
MEM 117.535156 1670554721.5103
MEM 117.535156 1670554721.6129
MEM 117.535156 1670554721.7132
MEM 117.535156 1670554721.8135
MEM 117.535156 1670554721.9153
MEM 117.535156 1670554722.0159
MEM 117.535156 1670554722.1162
MEM 117.535156 1670554722.2165
MEM 117.535156 1670554722.3169
MEM 117.535156 1670554722.4173
MEM 117.535156 1670554722.5176
MEM 117.535156 1670554722.6181
MEM 117.535156 1670554722.7185
MEM 117.535156 1670554722.8190
MEM 117.535156 1670554722.9193
MEM 117.535156 1670554723.0209
MEM 117.535156 1670554723.1213
MEM 117.535156 1670554723.2216
MEM 117.535156 1670554723.3219
MEM 117.535156 1670554723.4222
MEM 117.535156 1670554723.5226
MEM 117.535156 1670554723.6229
MEM 117.535156 1670554723.7234
MEM 117.535156 1670554723.8237
MEM 117.535156 1670554723.9240
MEM 117.535156 1670554724.0243
MEM 117.535156 1670554724.1247
MEM 117.535156 1670554724.2250
MEM 117.535156 1670554724.3253
MEM 117.535156 1670554724.4257
MEM 117.535156 1670554724.5260
MEM 117.535156 1670554724.6264
MEM 117.535156 1670554724.7267
MEM 117.535156 1670554724.8270
MEM 117.535156 1670554724.9273
MEM 117.535156 1670554725.0277
MEM 117.535156 1670554725.1280
MEM 117.535156 1670554725.2285
MEM 117.535156 1670554725.3291
MEM 117.535156 1670554725.4297
MEM 117.535156 1670554725.5300
MEM 117.535156 1670554725.6304
MEM 117.535156 1670554725.7307
MEM 117.535156 1670554725.8311
MEM 117.535156 1670554725.9314
MEM 117.535156 1670554726.0317
MEM 117.535156 1670554726.1321
MEM 117.535156 1670554726.2324
MEM 117.535156 1670554726.3327
MEM 117.535156 1670554726.4361
MEM 117.535156 1670554726.5365
MEM 117.535156 1670554726.6394
MEM 117.535156 1670554726.7397
MEM 117.535156 1670554726.8451
MEM 117.535156 1670554726.9480
MEM 117.535156 1670554727.0483
MEM 117.535156 1670554727.1486
MEM 117.535156 1670554727.2490
MEM 117.535156 1670554727.3495
MEM 117.535156 1670554727.4499
MEM 117.535156 1670554727.5503
MEM 117.535156 1670554727.6506
MEM 117.535156 1670554727.7510
MEM 117.535156 1670554727.8516
MEM 117.535156 1670554727.9521
MEM 117.535156 1670554728.0524
MEM 117.535156 1670554728.1528
MEM 117.535156 1670554728.2531
MEM 117.535156 1670554728.3535
MEM 117.535156 1670554728.4539
MEM 117.535156 1670554728.5542
MEM 117.535156 1670554728.6545
MEM 117.535156 1670554728.7550
MEM 117.535156 1670554728.8577
MEM 117.535156 1670554728.9580
MEM 117.535156 1670554729.0588
MEM 117.535156 1670554729.1592
MEM 117.535156 1670554729.2594
MEM 117.535156 1670554729.3609
MEM 117.535156 1670554729.4621
MEM 117.535156 1670554729.5624
MEM 117.535156 1670554729.6627
MEM 117.535156 1670554729.7630
MEM 117.535156 1670554729.8634
MEM 117.535156 1670554729.9637
MEM 117.535156 1670554730.0640
MEM 117.535156 1670554730.1645
MEM 117.535156 1670554730.2647
MEM 117.535156 1670554730.3652
MEM 117.535156 1670554730.4655
MEM 117.535156 1670554730.5658
MEM 117.535156 1670554730.6662
MEM 117.535156 1670554730.7686
MEM 117.535156 1670554730.8695
MEM 117.535156 1670554730.9698
MEM 117.535156 1670554731.0701
MEM 117.535156 1670554731.1715
MEM 117.535156 1670554731.2738
MEM 117.535156 1670554731.3741
MEM 117.535156 1670554731.4744
MEM 117.535156 1670554731.5750
MEM 117.535156 1670554731.6754
MEM 117.535156 1670554731.7768
MEM 117.535156 1670554731.8772
MEM 117.535156 1670554731.9776
MEM 117.535156 1670554732.0779
MEM 117.535156 1670554732.1823
MEM 117.535156 1670554732.2827
MEM 117.535156 1670554732.3830
MEM 117.535156 1670554732.4834
MEM 117.535156 1670554732.5837
MEM 117.535156 1670554732.6840
MEM 117.535156 1670554732.7844
MEM 117.535156 1670554732.8847
MEM 117.535156 1670554732.9856
MEM 117.535156 1670554733.0859
MEM 117.535156 1670554733.1862
MEM 117.535156 1670554733.2865
MEM 117.535156 1670554733.3868
MEM 117.535156 1670554733.4871
MEM 117.535156 1670554733.5874
MEM 117.535156 1670554733.6878
MEM 117.535156 1670554733.7914
MEM 117.535156 1670554733.8918
MEM 117.535156 1670554733.9938
MEM 117.535156 1670554734.0941
MEM 117.535156 1670554734.1954
MEM 117.535156 1670554734.2958
MEM 117.535156 1670554734.3962
MEM 117.535156 1670554734.4966
MEM 117.535156 1670554734.5974
MEM 117.535156 1670554734.6978
MEM 117.535156 1670554734.7981
MEM 117.535156 1670554734.8984
MEM 117.535156 1670554734.9988
MEM 117.535156 1670554735.0992
MEM 117.535156 1670554735.1998
MEM 117.535156 1670554735.3001
MEM 117.535156 1670554735.4035
MEM 117.535156 1670554735.5038
MEM 117.535156 1670554735.6042
MEM 117.535156 1670554735.7045
MEM 117.535156 1670554735.8060
MEM 117.535156 1670554735.9065
MEM 117.535156 1670554736.0068
MEM 117.535156 1670554736.1090
MEM 117.535156 1670554736.2093
MEM 117.535156 1670554736.3097
MEM 117.535156 1670554736.4108
MEM 117.535156 1670554736.5157
MEM 117.535156 1670554736.6173
MEM 117.535156 1670554736.7177
MEM 117.535156 1670554736.8182
MEM 117.535156 1670554736.9190
MEM 117.535156 1670554737.0211
MEM 117.535156 1670554737.1215
MEM 117.535156 1670554737.2218
MEM 117.535156 1670554737.3222
MEM 117.535156 1670554737.4225
MEM 117.535156 1670554737.5229
MEM 117.535156 1670554737.6232
MEM 117.535156 1670554737.7235
MEM 117.535156 1670554737.8239
MEM 117.535156 1670554737.9242
MEM 117.535156 1670554738.0246
MEM 117.535156 1670554738.1249
MEM 117.535156 1670554738.2252
MEM 117.535156 1670554738.3255
MEM 117.535156 1670554738.4289
MEM 117.535156 1670554738.5293
MEM 117.535156 1670554738.6300
MEM 117.535156 1670554738.7304
MEM 117.535156 1670554738.8307
MEM 117.535156 1670554738.9315
MEM 117.535156 1670554739.0322
MEM 117.535156 1670554739.1329
MEM 117.535156 1670554739.2333
MEM 117.535156 1670554739.3342
MEM 117.535156 1670554739.4346
MEM 117.535156 1670554739.5353
MEM 117.535156 1670554739.6356
MEM 117.535156 1670554739.7359
MEM 117.535156 1670554739.8362
MEM 117.535156 1670554739.9365
MEM 117.535156 1670554740.0369
MEM 117.535156 1670554740.1372
MEM 117.535156 1670554740.2389
MEM 117.535156 1670554740.3392
MEM 117.535156 1670554740.4417
MEM 117.535156 1670554740.5421
MEM 117.535156 1670554740.6424
MEM 117.535156 1670554740.7427
MEM 117.535156 1670554740.8430
MEM 117.535156 1670554740.9434
MEM 117.535156 1670554741.0437
MEM 117.535156 1670554741.1441
MEM 117.535156 1670554741.2444
MEM 117.535156 1670554741.3449
MEM 117.535156 1670554741.4459
MEM 117.535156 1670554741.5464
MEM 117.535156 1670554741.6468
MEM 117.535156 1670554741.7473
MEM 117.535156 1670554741.8477
MEM 117.535156 1670554741.9480
MEM 117.535156 1670554742.0484
MEM 117.535156 1670554742.1503
MEM 117.535156 1670554742.2508
MEM 117.535156 1670554742.3513
MEM 117.535156 1670554742.4517
MEM 117.535156 1670554742.5521
MEM 117.535156 1670554742.6525
MEM 117.535156 1670554742.7528
MEM 117.535156 1670554742.8532
MEM 117.535156 1670554742.9536
MEM 117.535156 1670554743.0539
MEM 117.535156 1670554743.1542
MEM 117.535156 1670554743.2546
MEM 117.535156 1670554743.3550
MEM 117.535156 1670554743.4553
MEM 117.535156 1670554743.5556
MEM 117.535156 1670554743.6560
MEM 117.535156 1670554743.7563
MEM 117.535156 1670554743.8576
MEM 117.535156 1670554743.9593
MEM 117.535156 1670554744.0601
MEM 117.535156 1670554744.1604
MEM 117.535156 1670554744.2607
MEM 117.535156 1670554744.3611
MEM 117.535156 1670554744.4614
MEM 117.535156 1670554744.5619
MEM 117.535156 1670554744.6641
MEM 117.535156 1670554744.7645
MEM 117.535156 1670554744.8648
MEM 117.535156 1670554744.9651
MEM 117.535156 1670554745.0658
MEM 117.535156 1670554745.1661
MEM 117.535156 1670554745.2666
MEM 117.535156 1670554745.3670
MEM 117.535156 1670554745.4674
MEM 117.535156 1670554745.5692
MEM 117.535156 1670554745.6695
MEM 117.535156 1670554745.7702
MEM 117.535156 1670554745.8711
MEM 117.535156 1670554745.9715
MEM 117.535156 1670554746.0719
MEM 117.535156 1670554746.1722
MEM 117.535156 1670554746.2725
MEM 117.535156 1670554746.3728
MEM 117.535156 1670554746.4732
MEM 117.535156 1670554746.5735
MEM 117.535156 1670554746.6738
MEM 117.535156 1670554746.7741
MEM 117.535156 1670554746.8744
MEM 117.535156 1670554746.9748
MEM 117.535156 1670554747.0751
MEM 117.535156 1670554747.1778
MEM 117.535156 1670554747.2782
MEM 117.535156 1670554747.3785
MEM 117.535156 1670554747.4793
MEM 117.535156 1670554747.5796
MEM 117.535156 1670554747.6799
MEM 117.535156 1670554747.7823
MEM 117.535156 1670554747.8826
MEM 117.535156 1670554747.9829
MEM 117.535156 1670554748.0832
MEM 117.535156 1670554748.1852
MEM 117.535156 1670554748.2855
MEM 117.535156 1670554748.3859
MEM 117.535156 1670554748.4862
MEM 117.535156 1670554748.5875
MEM 117.535156 1670554748.6878
MEM 117.535156 1670554748.7881
MEM 117.535156 1670554748.8887
MEM 117.535156 1670554748.9911
MEM 117.535156 1670554749.0914
MEM 117.535156 1670554749.1917
MEM 117.535156 1670554749.2922
MEM 117.535156 1670554749.3925
MEM 117.535156 1670554749.4930
MEM 117.535156 1670554749.5933
MEM 117.535156 1670554749.6936
MEM 117.535156 1670554749.7940
MEM 117.535156 1670554749.8943
MEM 117.535156 1670554749.9946
MEM 117.535156 1670554750.0950
MEM 117.535156 1670554750.1953
MEM 117.535156 1670554750.2956
MEM 117.535156 1670554750.3965
MEM 117.535156 1670554750.4968
MEM 117.535156 1670554750.5976
MEM 117.535156 1670554750.6980
MEM 117.535156 1670554750.7983
MEM 117.535156 1670554750.8986
MEM 117.535156 1670554750.9990
MEM 117.535156 1670554751.0994
MEM 117.535156 1670554751.1999
MEM 117.535156 1670554751.3002
MEM 117.535156 1670554751.4006
MEM 117.535156 1670554751.5022
MEM 117.535156 1670554751.6026
MEM 117.535156 1670554751.7029
MEM 117.535156 1670554751.8033
MEM 117.535156 1670554751.9036
MEM 117.535156 1670554752.0041
MEM 117.789062 1670554752.1045
MEM 117.789062 1670554752.2049
MEM 117.789062 1670554752.3054
MEM 117.789062 1670554752.4057
MEM 117.789062 1670554752.5060
MEM 117.789062 1670554752.6074
MEM 117.789062 1670554752.7078
MEM 117.789062 1670554752.8082
MEM 117.789062 1670554752.9085
MEM 117.789062 1670554753.0088
MEM 117.789062 1670554753.1091
MEM 117.789062 1670554753.2114
MEM 117.789062 1670554753.3154
MEM 117.789062 1670554753.4157
MEM 117.789062 1670554753.5161
MEM 117.789062 1670554753.6164
MEM 117.789062 1670554753.7168
MEM 117.789062 1670554753.8171
MEM 117.789062 1670554753.9175
MEM 117.789062 1670554754.0178
MEM 117.789062 1670554754.1198
MEM 117.789062 1670554754.2204
MEM 117.789062 1670554754.3207
MEM 117.789062 1670554754.4210
MEM 117.789062 1670554754.5214
MEM 117.789062 1670554754.6218
MEM 117.789062 1670554754.7224
MEM 117.789062 1670554754.8240
MEM 117.789062 1670554754.9243
MEM 117.789062 1670554755.0247
MEM 117.789062 1670554755.1252
MEM 117.789062 1670554755.2258
MEM 117.789062 1670554755.3261
MEM 117.789062 1670554755.4264
MEM 117.789062 1670554755.5268
MEM 117.789062 1670554755.6272
MEM 117.789062 1670554755.7277
MEM 117.789062 1670554755.8281
MEM 117.789062 1670554755.9284
MEM 117.789062 1670554756.0287
MEM 117.789062 1670554756.1290
MEM 117.789062 1670554756.2295
MEM 117.789062 1670554756.3298
MEM 117.789062 1670554756.4315
MEM 117.789062 1670554756.5321
MEM 117.789062 1670554756.6324
MEM 117.789062 1670554756.7327
MEM 117.789062 1670554756.8331
MEM 117.789062 1670554756.9342
MEM 117.789062 1670554757.0345
MEM 117.789062 1670554757.1349
MEM 117.789062 1670554757.2353
MEM 117.789062 1670554757.3356
MEM 117.789062 1670554757.4359
MEM 117.789062 1670554757.5368
MEM 117.789062 1670554757.6372
MEM 117.789062 1670554757.7376
MEM 117.789062 1670554757.8379
MEM 117.789062 1670554757.9408
MEM 117.789062 1670554758.0451
MEM 117.789062 1670554758.1455
MEM 117.789062 1670554758.2458
MEM 117.789062 1670554758.3461
MEM 117.789062 1670554758.4465
MEM 117.789062 1670554758.5468
MEM 117.789062 1670554758.6490
MEM 117.789062 1670554758.7493
MEM 117.789062 1670554758.8496
MEM 117.789062 1670554758.9500
MEM 117.789062 1670554759.0504
MEM 117.789062 1670554759.1507
MEM 117.789062 1670554759.2510
MEM 117.789062 1670554759.3513
MEM 117.789062 1670554759.4517
MEM 117.789062 1670554759.5520
MEM 117.789062 1670554759.6523
MEM 117.789062 1670554759.7526
MEM 117.789062 1670554759.8529
MEM 117.789062 1670554759.9532
MEM 117.789062 1670554760.0535
MEM 117.789062 1670554760.1539
MEM 117.789062 1670554760.2542
MEM 117.789062 1670554760.3545
MEM 117.789062 1670554760.4548
MEM 117.789062 1670554760.5552
MEM 117.789062 1670554760.6555
MEM 117.789062 1670554760.7559
MEM 117.789062 1670554760.8563
MEM 117.789062 1670554760.9566
MEM 117.789062 1670554761.0569
MEM 117.789062 1670554761.1572
MEM 117.789062 1670554761.2575
MEM 117.789062 1670554761.3579
MEM 117.789062 1670554761.4582
MEM 117.789062 1670554761.5585
MEM 117.789062 1670554761.6616
MEM 117.789062 1670554761.7619
MEM 117.789062 1670554761.8623
MEM 117.789062 1670554761.9626
MEM 117.789062 1670554762.0629
MEM 117.789062 1670554762.1632
MEM 117.789062 1670554762.2672
MEM 117.789062 1670554762.3716
MEM 117.789062 1670554762.4720
MEM 117.789062 1670554762.5723
MEM 117.789062 1670554762.6726
MEM 117.789062 1670554762.7729
MEM 117.789062 1670554762.8732
MEM 117.789062 1670554762.9738
MEM 117.789062 1670554763.0754
MEM 117.789062 1670554763.1758
MEM 117.789062 1670554763.2762
MEM 117.789062 1670554763.3766
MEM 117.789062 1670554763.4769
MEM 117.789062 1670554763.5773
MEM 117.789062 1670554763.6776
MEM 117.789062 1670554763.7779
MEM 117.789062 1670554763.8816
MEM 117.789062 1670554763.9819
MEM 117.789062 1670554764.0822
MEM 117.789062 1670554764.1825
MEM 117.789062 1670554764.2829
MEM 117.789062 1670554764.3832
MEM 117.789062 1670554764.4845
MEM 117.789062 1670554764.5868
MEM 117.789062 1670554764.6871
MEM 117.789062 1670554764.7874
MEM 117.789062 1670554764.8877
MEM 117.789062 1670554764.9881
MEM 117.789062 1670554765.0884
MEM 117.789062 1670554765.1889
MEM 117.789062 1670554765.2892
MEM 117.789062 1670554765.3899
MEM 117.789062 1670554765.4902
MEM 117.789062 1670554765.5906
MEM 117.789062 1670554765.6909
MEM 117.789062 1670554765.7912
MEM 117.789062 1670554765.8916
MEM 117.789062 1670554765.9919
MEM 117.789062 1670554766.0922
MEM 117.789062 1670554766.1925
MEM 117.789062 1670554766.2946
MEM 117.789062 1670554766.3949
MEM 117.789062 1670554766.4952
MEM 117.789062 1670554766.5956
MEM 117.789062 1670554766.6959
MEM 117.789062 1670554766.7963
MEM 117.789062 1670554766.8973
MEM 117.789062 1670554766.9977
MEM 117.789062 1670554767.0981
MEM 117.789062 1670554767.1984
MEM 117.789062 1670554767.2987
MEM 117.789062 1670554767.3991
MEM 117.789062 1670554767.4994
MEM 117.789062 1670554767.6010
MEM 117.789062 1670554767.7014
MEM 117.789062 1670554767.8018
MEM 117.789062 1670554767.9021
MEM 117.789062 1670554768.0024
MEM 117.789062 1670554768.1027
MEM 117.789062 1670554768.2031
MEM 117.789062 1670554768.3034
MEM 117.789062 1670554768.4037
MEM 117.789062 1670554768.5040
MEM 117.789062 1670554768.6045
MEM 117.789062 1670554768.7048
MEM 117.789062 1670554768.8051
MEM 117.789062 1670554768.9094
MEM 117.789062 1670554769.0097
MEM 117.789062 1670554769.1100
MEM 117.789062 1670554769.2103
MEM 117.789062 1670554769.3106
MEM 117.789062 1670554769.4139
MEM 117.789062 1670554769.5142
MEM 117.789062 1670554769.6145
MEM 117.789062 1670554769.7148
MEM 117.789062 1670554769.8177
MEM 117.789062 1670554769.9180
MEM 117.789062 1670554770.0183
MEM 117.789062 1670554770.1194
MEM 117.789062 1670554770.2197
MEM 117.789062 1670554770.3200
MEM 117.789062 1670554770.4203
MEM 117.789062 1670554770.5206
MEM 117.789062 1670554770.6209
MEM 117.789062 1670554770.7213
MEM 117.789062 1670554770.8216
MEM 117.789062 1670554770.9219
MEM 117.789062 1670554771.0222
MEM 117.789062 1670554771.1225
MEM 117.789062 1670554771.2228
MEM 117.789062 1670554771.3232
MEM 117.789062 1670554771.4234
MEM 117.789062 1670554771.5237
MEM 117.789062 1670554771.6240
MEM 117.789062 1670554771.7247
MEM 117.789062 1670554771.8250
MEM 117.789062 1670554771.9257
MEM 117.789062 1670554772.0268
MEM 117.789062 1670554772.1271
MEM 117.789062 1670554772.2275
MEM 117.789062 1670554772.3278
MEM 117.789062 1670554772.4281
MEM 117.789062 1670554772.5294
MEM 117.789062 1670554772.6304
MEM 117.789062 1670554772.7315
MEM 117.789062 1670554772.8318
MEM 117.789062 1670554772.9321
MEM 117.789062 1670554773.0326
MEM 117.789062 1670554773.1329
MEM 117.789062 1670554773.2341
MEM 117.789062 1670554773.3344
MEM 117.789062 1670554773.4347
MEM 117.789062 1670554773.5350
MEM 117.789062 1670554773.6376
MEM 117.789062 1670554773.7379
MEM 117.789062 1670554773.8382
MEM 117.789062 1670554773.9385
MEM 117.789062 1670554774.0389
MEM 117.789062 1670554774.1393
MEM 117.789062 1670554774.2396
MEM 117.789062 1670554774.3399
MEM 117.789062 1670554774.4402
MEM 117.789062 1670554774.5406
MEM 117.789062 1670554774.6409
MEM 117.789062 1670554774.7413
MEM 117.789062 1670554774.8416
MEM 117.789062 1670554774.9419
MEM 117.789062 1670554775.0434
MEM 117.789062 1670554775.1437
MEM 117.789062 1670554775.2441
MEM 117.789062 1670554775.3446
MEM 117.789062 1670554775.4449
MEM 117.789062 1670554775.5458
MEM 117.789062 1670554775.6476
MEM 117.789062 1670554775.7479
MEM 117.789062 1670554775.8482
MEM 117.789062 1670554775.9485
MEM 117.789062 1670554776.0488
MEM 117.789062 1670554776.1492
MEM 117.789062 1670554776.2496
MEM 117.789062 1670554776.3515
MEM 117.789062 1670554776.4518
MEM 117.789062 1670554776.5521
MEM 117.789062 1670554776.6539
MEM 117.789062 1670554776.7543
MEM 117.789062 1670554776.8546
MEM 117.789062 1670554776.9549
MEM 117.789062 1670554777.0552
MEM 117.789062 1670554777.1555
MEM 117.789062 1670554777.2558
MEM 117.789062 1670554777.3563
MEM 117.789062 1670554777.4583
MEM 117.789062 1670554777.5586
MEM 117.789062 1670554777.6589
MEM 117.789062 1670554777.7594
MEM 117.789062 1670554777.8598
MEM 117.789062 1670554777.9601
MEM 117.789062 1670554778.0605
MEM 117.789062 1670554778.1608
MEM 117.789062 1670554778.2611
MEM 117.789062 1670554778.3627
MEM 117.789062 1670554778.4630
MEM 117.789062 1670554778.5634
MEM 117.789062 1670554778.6637
MEM 117.789062 1670554778.7642
MEM 117.789062 1670554778.8645
MEM 117.789062 1670554778.9648
MEM 117.789062 1670554779.0651
MEM 117.789062 1670554779.1655
MEM 117.789062 1670554779.2665
MEM 117.789062 1670554779.3674
MEM 117.789062 1670554779.4677
MEM 117.789062 1670554779.5680
MEM 117.789062 1670554779.6684
MEM 117.789062 1670554779.7687
MEM 117.789062 1670554779.8690
MEM 117.789062 1670554779.9693
MEM 117.789062 1670554780.0697
MEM 117.789062 1670554780.1700
MEM 117.789062 1670554780.2703
MEM 117.789062 1670554780.3706
MEM 117.789062 1670554780.4718
MEM 117.789062 1670554780.5721
MEM 117.789062 1670554780.6725
MEM 117.789062 1670554780.7728
MEM 117.789062 1670554780.8731
MEM 117.789062 1670554780.9735
MEM 117.789062 1670554781.0757
MEM 117.789062 1670554781.1785
MEM 117.789062 1670554781.2793
MEM 117.789062 1670554781.3796
MEM 117.789062 1670554781.4799
MEM 117.789062 1670554781.5803
MEM 117.789062 1670554781.6806
MEM 117.789062 1670554781.7809
MEM 117.789062 1670554781.8812
MEM 117.789062 1670554781.9819
