@timestamp,@maxMemoryUsed,@memorySize
2022-11-29 01:49:07.027,6.13E8,1.024E9
2022-11-29 01:49:06.611,6.13E8,1.024E9
2022-11-29 01:49:06.309,6.1E8,1.024E9
2022-11-29 01:49:03.209,6.1E8,1.024E9
2022-11-29 01:49:02.967,6.1E8,1.024E9
2022-11-29 01:49:01.004,6.11E8,1.024E9
2022-11-29 01:48:59.389,6.15E8,1.024E9
2022-11-29 01:48:59.225,6.08E8,1.024E9
2022-11-29 01:48:57.746,6.12E8,1.024E9
2022-11-29 01:48:57.493,6.11E8,1.024E9
2022-11-29 01:48:57.412,6.12E8,1.024E9
2022-11-29 01:48:56.709,6.14E8,1.024E9
2022-11-29 01:48:56.406,6.12E8,1.024E9
2022-11-29 01:48:56.341,6.12E8,1.024E9
2022-11-29 01:48:55.436,6.11E8,1.024E9
2022-11-29 01:48:55.086,6.13E8,1.024E9
2022-11-29 01:48:53.407,6.13E8,1.024E9
2022-11-29 01:48:52.564,6.12E8,1.024E9
2022-11-29 01:48:52.493,6.1E8,1.024E9
2022-11-29 01:48:50.468,6.14E8,1.024E9
2022-11-29 01:48:50.331,6.15E8,1.024E9
2022-11-29 01:48:48.870,6.13E8,1.024E9
2022-11-29 01:48:47.381,6.13E8,1.024E9
2022-11-29 01:48:46.853,6.12E8,1.024E9
2022-11-29 01:48:44.410,6.12E8,1.024E9
2022-11-29 01:48:44.307,6.13E8,1.024E9
2022-11-29 01:48:43.650,6.08E8,1.024E9
2022-11-29 01:48:43.266,6.11E8,1.024E9
2022-11-29 01:48:42.201,6.08E8,1.024E9
2022-11-29 01:48:40.803,6.1E8,1.024E9
2022-11-29 01:42:47.650,6.02E8,2.048E9
2022-11-29 01:42:46.539,6.12E8,2.048E9
2022-11-29 01:42:45.584,6.16E8,2.048E9
2022-11-29 01:42:44.928,6.12E8,2.048E9
2022-11-29 01:42:44.689,6.1E8,2.048E9
2022-11-29 01:42:44.200,6.1E8,2.048E9
2022-11-29 01:42:43.571,6.11E8,2.048E9
2022-11-29 01:42:43.457,6.12E8,2.048E9
2022-11-29 01:42:42.716,6.13E8,2.048E9
2022-11-29 01:42:42.625,6.11E8,2.048E9
2022-11-29 01:42:41.936,6.11E8,2.048E9
2022-11-29 01:42:41.747,6.13E8,2.048E9
2022-11-29 01:42:40.875,6.13E8,2.048E9
2022-11-29 01:42:39.557,6.16E8,2.048E9
2022-11-29 01:42:39.502,6.1E8,2.048E9
2022-11-29 01:42:38.646,6.13E8,2.048E9
2022-11-29 01:42:38.623,6.09E8,2.048E9
2022-11-29 01:42:38.189,6.08E8,2.048E9
2022-11-29 01:42:37.368,6.16E8,2.048E9
2022-11-29 01:42:37.352,6.12E8,2.048E9
2022-11-29 01:42:36.223,6.11E8,2.048E9
2022-11-29 01:42:35.942,6.13E8,2.048E9
2022-11-29 01:42:33.921,6.11E8,2.048E9
2022-11-29 01:42:33.375,6.18E8,2.048E9
2022-11-29 01:42:33.310,6.14E8,2.048E9
2022-11-29 01:42:33.084,6.15E8,2.048E9
2022-11-29 01:42:32.453,6.1E8,2.048E9
2022-11-29 01:42:30.972,6.13E8,2.048E9
2022-11-29 01:42:30.714,6.09E8,2.048E9
2022-11-29 01:42:26.187,6.1E8,2.048E9
2022-11-29 01:39:38.092,6.3E8,4.096E9
2022-11-29 01:39:38.017,6.2E8,4.096E9
2022-11-29 01:39:37.448,6.24E8,4.096E9
2022-11-29 01:39:37.174,6.29E8,4.096E9
2022-11-29 01:39:37.010,6.26E8,4.096E9
2022-11-29 01:39:36.093,6.28E8,4.096E9
2022-11-29 01:39:35.984,6.26E8,4.096E9
2022-11-29 01:39:35.045,6.23E8,4.096E9
2022-11-29 01:39:35.032,6.21E8,4.096E9
2022-11-29 01:39:34.848,6.17E8,4.096E9
2022-11-29 01:39:34.622,6.27E8,4.096E9
2022-11-29 01:39:34.422,6.26E8,4.096E9
2022-11-29 01:39:34.114,6.29E8,4.096E9
2022-11-29 01:39:34.030,6.28E8,4.096E9
2022-11-29 01:39:33.764,6.23E8,4.096E9
2022-11-29 01:39:33.581,6.25E8,4.096E9
2022-11-29 01:39:33.451,6.32E8,4.096E9
2022-11-29 01:39:33.078,6.22E8,4.096E9
2022-11-29 01:39:32.633,6.28E8,4.096E9
2022-11-29 01:39:32.031,6.32E8,4.096E9
2022-11-29 01:39:31.620,6.3E8,4.096E9
2022-11-29 01:39:31.589,6.09E8,4.096E9
2022-11-29 01:39:31.532,6.31E8,4.096E9
2022-11-29 01:39:31.252,6.31E8,4.096E9
2022-11-29 01:39:31.081,6.33E8,4.096E9
2022-11-29 01:39:30.473,6.21E8,4.096E9
2022-11-29 01:39:30.458,6.32E8,4.096E9
2022-11-29 01:39:30.274,6.27E8,4.096E9
2022-11-29 01:39:28.687,6.29E8,4.096E9
2022-11-29 01:39:27.760,6.27E8,4.096E9
